	1	2	3	4	5	6	7	8	9	10
SPSQ_biopsy3_RA_s_024um_00081_00118-1	0.0	0.06071841778577217	0.0	0.15467443704382328	0.5444273942263931	0.07262977606591771	0.08222393636768117	0.013393330579910712	0.004262213958931101	0.0
SPSQ_biopsy3_RA_s_024um_00068_00231-1	0.05479623604359156	0.0	0.1957067748589876	0.38875680381063615	0.10239120695399351	0.020054264804121046	0.06177310371610186	0.061161816446612685	0.022903898674349724	0.14063849561989594
SPSQ_biopsy3_RA_s_024um_00073_00209-1	0.1106322181686676	0.11111476058805225	0.35014067902767904	0.21600657957565353	0.0	0.07401167026314125	0.030856590124193135	0.0033297130667164793	0.008201242383010005	0.01671502840023616
SPSQ_biopsy3_RA_s_024um_00068_00068-1	0.0	0.0	0.0	0.3213729725658433	0.9527650705602041	0.0	0.0	0.0	0.0	0.022486996464633296
SPSQ_biopsy3_RA_s_024um_00071_00224-1	0.0795585164539185	0.03198143152502303	0.49767314445832883	0.17576980517170288	0.0	0.06306585156980346	0.015216136263197549	0.010970907638594412	0.015264425514543307	0.04516744440462539
SPSQ_biopsy3_RA_s_024um_00132_00113-1	0.25949789505422094	0.03608802399540791	0.4229179711399271	0.0	0.019793803726275514	0.31492592012210857	0.032646810261019864	0.008093300828263419	0.0036725830776220794	0.0
SPSQ_biopsy3_RA_s_024um_00196_00150-1	0.0	0.0	0.0	0.6314182903677537	0.0	0.0	0.03182021130998414	0.4481071069025489	0.00812238634488807	0.0
SPSQ_biopsy3_RA_s_024um_00147_00178-1	0.45138092087981824	0.10441198922147274	0.41165323842702134	0.0	0.004058847110893726	0.0	0.013696806865287016	0.005878340250524404	0.0	0.011193362291314353
SPSQ_biopsy3_RA_s_024um_00187_00089-1	0.0	0.01540938429368937	0.0	0.020126741802769882	0.0	0.0	0.0056532553224647245	0.05880819738148563	0.708716314263531	0.04090099443407829
SPSQ_biopsy3_RA_s_024um_00162_00083-1	0.0	0.0	0.0	0.5163074155956887	0.29409911629163765	0.0	0.0	0.0	0.1864384419371002	0.13407473627658342
SPSQ_biopsy3_RA_s_024um_00156_00157-1	0.521481955885064	0.13782156125030415	0.0	0.019784484750523527	0.04005942628521158	0.02017404100597416	0.0	0.0018583288896238948	0.0	0.00739767588943651
SPSQ_biopsy3_RA_s_024um_00061_00159-1	0.0	0.0	0.0	0.9042756728168739	0.10046489292719765	0.0	0.04062662290748955	0.0368543736754538	0.0	0.0040860024318421975
SPSQ_biopsy3_RA_s_024um_00141_00142-1	0.12032537819865333	0.07332274075728473	0.4903757537249938	0.03129564795535827	0.00827532493422605	0.11207837660140933	0.07604050546204351	0.020090175027013157	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00123_00093-1	0.047954446587183855	0.0	0.11343338622027803	0.15376127361688077	0.5969236417932149	0.02774066416713912	0.008099567153095323	0.0	0.030975583281510344	0.0
SPSQ_biopsy3_RA_s_024um_00127_00107-1	0.0	0.0	0.34586005908734974	0.1696816887200934	0.39218704964530393	0.14597397474198817	0.00038797792530627503	0.0	0.0	0.02644944864394242
SPSQ_biopsy3_RA_s_024um_00201_00136-1	0.0	0.0	0.11257737298172556	0.45621783010794104	0.01036665148170024	0.1893702518061223	0.30268437286276983	0.01620520792596988	0.0075355898867903014	0.004568499837512263
SPSQ_biopsy3_RA_s_024um_00128_00171-1	0.0	0.0	0.07256749685271327	0.38768049833009866	0.42334520811696685	0.0	0.19083660450140952	0.0	0.00372456564852954	0.01997678408456431
SPSQ_biopsy3_RA_s_024um_00123_00182-1	0.0	0.0	0.0	0.46665336571661226	0.794400038196593	0.0	0.0	0.0	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00094_00179-1	0.17586612011879219	0.14206777967404546	0.18631416194589417	0.053252303303053694	0.1746484261565849	0.1460607753614848	0.02921469939000082	0.04731558542740856	0.0034532613237719914	0.0
SPSQ_biopsy3_RA_s_024um_00174_00141-1	0.0	0.0	0.0	0.6987223896674701	0.4897778754291019	0.0	0.0	0.0	0.0	0.008539322782103068
SPSQ_biopsy3_RA_s_024um_00186_00208-1	0.21105711072605488	0.2299342520148529	0.1769578334590097	0.0	0.16062722562240303	0.009785305095175223	0.10745341285223851	0.026110781898077844	0.0022839145984143434	0.12262030445265268
SPSQ_biopsy3_RA_s_024um_00148_00159-1	0.8095454921410736	0.03793522556456131	0.0	0.03559739756890626	0.007042101097781394	0.0001577444417053544	0.09321841820342733	0.0002524346781804994	0.0	0.0018805961158508777
SPSQ_biopsy3_RA_s_024um_00133_00162-1	0.119364388656464	0.18958802619907864	0.535454665293514	0.01774588798329739	0.0	0.10990268172555552	0.0	0.020599848211139127	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00125_00109-1	0.0	0.10981223570603041	0.026538928384925293	0.38007299797907274	0.4667782969737319	0.08432585381181575	0.004155112280714828	0.042695620465287	0.007131565405391718	0.009767978984225616
SPSQ_biopsy3_RA_s_024um_00192_00220-1	0.13396225219115154	0.2056595097082124	0.21259959402889098	0.004674876044624241	0.275702819165115	0.0	0.08716603251062162	0.0063907405617945785	0.014904306588776742	0.0701181339505419
SPSQ_biopsy3_RA_s_024um_00056_00101-1	0.09949027127318891	0.6544390002055136	0.24398157228948858	0.0	0.034007363561946106	0.0	0.07070247706486824	0.010200817265786798	0.0	0.0011540793327295248
SPSQ_biopsy3_RA_s_024um_00082_00227-1	0.06922781225066454	0.0	0.45586400921767023	0.22023051761701393	0.0	0.08568052445851071	0.09045725191742371	0.0	0.008676533490699386	0.03315474658348998
SPSQ_biopsy3_RA_s_024um_00097_00160-1	0.21789243738330505	0.14678288956891267	0.5186338253564047	0.0	0.011489878505252937	0.11565256993035068	0.024152491539773963	0.004012380562676265	0.0	0.007788217208795237
