	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SPSC_biopsy1_s_024um_00076_00167-1	0.0005570026920569881	0.04277710793715695	0.12796796879421238	0.17798061405517693	0.1258277129072901	0.2505082163077658	0.06437010273986651	0.05492155381498797	0.043863343157623316	0.1283094095002636	0.0	0.0	0.0003157516389532654	0.0	0.0
SPSC_biopsy1_s_024um_00161_00136-1	0.18193164751971497	0.0005917205753096259	0.0	0.03210561957402207	0.0	0.0	0.0020417175102964047	0.19452898693202697	0.0	0.0	0.0	0.4737298729713177	0.2698082901271705	0.0	0.0
SPSC_biopsy1_s_024um_00164_00180-1	0.0	0.0	0.0	0.014936293487080678	0.0	0.0	0.08690948831449358	0.0	0.0	0.012701396934048856	0.012455526739371853	0.0	0.5032035377718393	0.14745570921561552	0.035073153580692504
SPSC_biopsy1_s_024um_00077_00113-1	0.004740229196317503	0.0	0.09052287748162902	0.19969021632450007	0.22822622160319803	0.23469925084176335	0.0	0.0	0.0	0.14911173896174923	0.074758466192384	0.0	0.004496161094411384	0.002910000387260959	0.009873316733443053
SPSC_biopsy1_s_024um_00094_00131-1	0.0	0.0	0.08652099429379174	0.38766946644784206	0.02919525502963704	0.0032920306678416262	0.0	0.03620385843428014	0.04302199251635629	0.38558342863411277	0.013030812412859989	0.024353178072979684	0.0	0.0017173606968800678	0.0
SPSC_biopsy1_s_024um_00079_00118-1	0.013740295740663645	0.0023398295158458386	0.16278275169870127	0.3553631099185593	0.03312356461833444	0.3697060325329722	0.0	0.0001799928290170524	0.0	0.023365134204567154	0.0	0.043137589814571116	0.008946357183117596	0.002969089808333067	0.0
SPSC_biopsy1_s_024um_00145_00165-1	0.8723722021311041	0.08885990430922074	0.0	0.0	0.14561862419038415	0.0	0.0	0.03841237774350271	0.0	0.005079818244077438	0.0	0.0	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00157_00180-1	0.0709628267484288	0.0	0.1202055561834816	0.0	0.26725954972135074	0.03657402430351977	0.0	0.0	0.05209078125964091	0.0	0.06878848868589639	0.2077158825848007	0.031455813809839694	0.0	0.015314889703801316
SPSC_biopsy1_s_024um_00162_00139-1	0.8286600586069424	0.0	0.01956329468512035	0.0	0.1720848643550595	0.0	0.0	0.20841037075760735	0.009111462133259626	0.0	0.0	0.0	0.0	0.04208938311433198	0.0
SPSC_biopsy1_s_024um_00148_00159-1	0.46631616940208087	0.0	0.16251655804602022	0.0	0.0	0.0	0.0	0.0	0.1631092143991491	0.0	0.09902009067776205	0.0	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00156_00148-1	0.6250753119049234	0.0	0.0	0.011017567121281165	0.0606480064275003	0.0	0.0	0.0064495994342743624	0.0023900579998529957	0.0	0.0	0.03937528209894361	0.0	0.0051152102979715236	0.0
SPSC_biopsy1_s_024um_00147_00162-1	0.16166951570143928	0.0	0.0	0.0	0.0	0.01896437150588068	0.003478587674813097	0.0	0.2931472835817275	0.0	0.08880966447368964	0.35034180613912735	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00147_00173-1	0.6021440044487242	0.0	0.0	0.0	0.0	0.0	0.0	0.11953810097609989	0.14354661350181813	0.0045293782982720795	0.0	0.0	0.032932223460889996	0.0	0.0
SPSC_biopsy1_s_024um_00093_00125-1	0.022609419326264313	0.09859670488297316	0.28371167788154383	0.07312732085673639	0.1703705835847609	0.10528006520735356	0.0	0.03751793068817358	0.07092848504251223	0.09176313979498228	0.0	0.07077103070017915	0.008808362436737757	0.0	0.0
SPSC_biopsy1_s_024um_00147_00171-1	0.47991525134538915	0.0	0.0	0.0	0.03574878194156434	0.0	0.0	0.0974953670112644	0.0243110714292593	0.00934624308162557	0.0	0.0	0.012395982088537316	0.020946917257952603	0.02029590590499403
SPSC_biopsy1_s_024um_00133_00132-1	0.0	0.23971824165899874	0.10848397050392294	0.1309960879085327	0.05295180149554468	0.1337366467423896	0.007759886393216544	0.019387748815343542	0.17570916803188324	0.12789569978519424	0.0	0.01808262443417736	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00149_00164-1	0.28817918812118426	0.0	0.0	0.0	0.24439139158104714	0.0	0.0	0.0	0.08125600619010766	0.0	0.2193295829120698	0.1664253935114368	0.0	0.030546734698895277	0.0
SPSC_biopsy1_s_024um_00153_00150-1	0.19933416618922742	0.037832199558816296	0.0	0.0	0.0931975531514028	0.0	0.0	0.1407175162096435	0.008856512317955536	0.0	0.0	0.43146597078641763	0.01142068035674217	0.001489067336900101	0.0
